City,Colors Reported,Shape Reported,State,Time,Location
Temple City,,LIGHT,CA,8/29/1999 20:35,"Temple City,CA"
Temple City,RED,LIGHT,CA,8/29/1999 20:35,"Temple City,CA"
Bloomington,,TRIANGLE,MN,8/29/1999 22:00,"Bloomington,MN"
Manitowoc Rapids,,FIREBALL,WI,8/29/1999 22:15,"Manitowoc Rapids,WI"
Raquette Lake,,LIGHT,NY,8/30/1999 22:30,"Raquette Lake,NY"
"Raquette Lake, adirondack mts.",,LIGHT,NY,8/30/1999 22:30,"Raquette Lake, adirondack mts.,NY"
Lumberport,,LIGHT,WV,8/31/1999 1:00,"Lumberport,WV"
Elko,,LIGHT,NV,8/31/1999 20:30,"Elko,NV"
Elko,,LIGHT,NV,8/31/1999 20:30,"Elko,NV"
Madison,,CIRCLE,NC,8/31/1999 21:10,"Madison,NC"
Coral Gables,RED ORANGE,CIRCLE,FL,8/31/1999 21:30,"Coral Gables,FL"
Havana,,FIREBALL,IL,8/31/1999 22:45,"Havana,IL"
Hunter,,TRIANGLE,NY,8/31/1999 23:00,"Hunter,NY"
Matthews,,CHEVRON,NC,8/31/1999 23:30,"Matthews,NC"
Batesville,,,TX,9/1/1999 0:00,"Batesville,TX"
Junction City,RED,TRIANGLE,OH,9/1/1999 0:00,"Junction City,OH"
Willsboro,,CIRCLE,NY,9/1/1999 0:00,"Willsboro,NY"
Santa Cruz,,,CA,9/1/1999 1:00,"Santa Cruz,CA"
Tinley Park,RED BLUE,TRIANGLE,IL,9/1/1999 1:00,"Tinley Park,IL"
Bothell,,FORMATION,WA,9/1/1999 1:15,"Bothell,WA"
Wadsworth,ORANGE,LIGHT,OH,9/1/1999 4:30,"Wadsworth,OH"
Lincolnton,,VARIOUS,NC,9/1/1999 6:00,"Lincolnton,NC"
Stockton,,FORMATION,CA,9/1/1999 6:30,"Stockton,CA"
Cleveland,,LIGHT,OH,9/1/1999 12:45,"Cleveland,OH"
Chicago,,CIGAR,IL,9/1/1999 15:00,"Chicago,IL"
Stuttgart,,CIGAR,AR,9/1/1999 16:00,"Stuttgart,AR"
Flagstaff,,OVAL,AZ,9/1/1999 17:00,"Flagstaff,AZ"
Bicknell,,LIGHT,IN,9/1/1999 19:00,"Bicknell,IN"
Lakewood,,RECTANGLE,CO,9/1/1999 19:40,"Lakewood,CO"
Mexico,,,MO,9/1/1999 19:40,"Mexico,MO"
Vallejo,,,CA,9/1/1999 19:40,"Vallejo,CA"
Gold Beach,,FIREBALL,OR,9/1/1999 20:30,"Gold Beach,OR"
Suisun,,FORMATION,CA,9/1/1999 20:30,"Suisun,CA"
Coon Rapids,,TRIANGLE,MN,9/1/1999 21:00,"Coon Rapids,MN"
Kapaa,,TRIANGLE,HI,9/1/1999 21:00,"Kapaa,HI"
Medford,ORANGE,VARIOUS,OR,9/1/1999 21:00,"Medford,OR"
Mica Mountain,,LIGHT,WA,9/1/1999 21:00,"Mica Mountain,WA"
Paola,,CIGAR,KS,9/1/1999 21:00,"Paola,KS"
Portland,,,OR,9/1/1999 21:00,"Portland,OR"
Sunriver,,FIREBALL,OR,9/1/1999 21:00,"Sunriver,OR"
Portland,,OTHER,OR,9/1/1999 21:10,"Portland,OR"
Fairfield,,TRIANGLE,CA,9/1/1999 21:13,"Fairfield,CA"
Coos Bay,,OTHER,OR,9/1/1999 21:25,"Coos Bay,OR"
Florence,,FIREBALL,OR,9/1/1999 21:25,"Florence,OR"
Alturas,,,CA,9/1/1999 21:30,"Alturas,CA"
Alturas,,FORMATION,CA,9/1/1999 21:30,"Alturas,CA"
Auburn,,FIREBALL,CA,9/1/1999 21:30,"Auburn,CA"
Auburn,,FIREBALL,CA,9/1/1999 21:30,"Auburn,CA"
Beaverton,,,OR,9/1/1999 21:30,"Beaverton,OR"
Black Rock City,,FIREBALL,NV,9/1/1999 21:30,"Black Rock City,NV"
Black Rock City,RED,FIREBALL,NV,9/1/1999 21:30,"Black Rock City,NV"
Chico,,FIREBALL,CA,9/1/1999 21:30,"Chico,CA"
El Dorado Hills,,LIGHT,CA,9/1/1999 21:30,"El Dorado Hills,CA"
Eugene,RED,LIGHT,OR,9/1/1999 21:30,"Eugene,OR"
Lake Trinity,RED,FIREBALL,CA,9/1/1999 21:30,"Lake Trinity,CA"
Marinwood,,TEARDROP,CA,9/1/1999 21:30,"Marinwood,CA"
Northern California,,OTHER,CA,9/1/1999 21:30,"Northern California,CA"
Novato,,LIGHT,CA,9/1/1999 21:30,"Novato,CA"
Portland,RED,,OR,9/1/1999 21:30,"Portland,OR"
Reno,,FIREBALL,NV,9/1/1999 21:30,"Reno,NV"
Saddleback Fire Lookout- Tahoe Natl. Forest- Downieville Dis,,,CA,9/1/1999 21:30,"Saddleback Fire Lookout- Tahoe Natl. Forest- Downieville Dis,CA"
Vacaville,,TRIANGLE,CA,9/1/1999 21:30,"Vacaville,CA"
Wilsonville,,LIGHT,OR,9/1/1999 21:30,"Wilsonville,OR"
Portland,,,OR,9/1/1999 21:35,"Portland,OR"
Donner Summit,RED,LIGHT,CA,9/1/1999 21:40,"Donner Summit,CA"
Orland,,FIREBALL,CA,9/1/1999 21:40,"Orland,CA"
Portland,,,OR,9/1/1999 21:40,"Portland,OR"
Sacramento,,VARIOUS,CA,9/1/1999 21:40,"Sacramento,CA"
Santa Barbara,ORANGE,CIGAR,CA,9/1/1999 21:45,"Santa Barbara,CA"
Nenana,,LIGHT,AK,9/1/1999 22:00,"Nenana,AK"
Orwigsburg,,DIAMOND,PA,9/1/1999 22:00,"Orwigsburg,PA"
Santa Barbara,ORANGE,CIGAR,CA,9/1/1999 22:30,"Santa Barbara,CA"
Spokane,,TRIANGLE,WA,9/1/1999 22:30,"Spokane,WA"
Alaska,,LIGHT,AK,9/1/1999 23:00,"Alaska,AK"
Brier,,FORMATION,WA,9/1/1999 23:00,"Brier,WA"
Chico,BLUE,OTHER,CA,9/1/1999 23:00,"Chico,CA"
Everett,,,WA,9/1/1999 23:30,"Everett,WA"
Huntington,,RECTANGLE,WV,9/1/1999 23:30,"Huntington,WV"
Independence,,OTHER,MO,9/1/1999 23:30,"Independence,MO"
Lima,ORANGE,LIGHT,OH,9/1/1999 23:30,"Lima,OH"
Murfreesboro,,FIREBALL,TN,9/1/1999 23:58,"Murfreesboro,TN"
St. Louis,,,MO,9/2/1999 0:45,"St. Louis,MO"
Los Angeles Airport,,OTHER,CA,9/2/1999 2:00,"Los Angeles Airport,CA"
Dallas,,,TX,9/2/1999 3:15,"Dallas,TX"
Gold Beach,,LIGHT,OR,9/2/1999 3:30,"Gold Beach,OR"
New Orleans,,LIGHT,LA,9/2/1999 3:30,"New Orleans,LA"
Vancouver,RED,SPHERE,WA,9/2/1999 13:00,"Vancouver,WA"
Galva,,VARIOUS,IL,9/2/1999 20:00,"Galva,IL"
Central Lake,,CYLINDER,MI,9/2/1999 20:30,"Central Lake,MI"
Seward,,LIGHT,AK,9/2/1999 21:00,"Seward,AK"
Seward,,LIGHT,AK,9/2/1999 21:00,"Seward,AK"
Beckley,,OTHER,WV,9/3/1999 0:00,"Beckley,WV"
Savannah,,FIREBALL,GA,9/3/1999 1:30,"Savannah,GA"
Hackensack,,SPHERE,NJ,9/3/1999 4:45,"Hackensack,NJ"
New Smyrna Beach,,CIRCLE,FL,9/3/1999 10:30,"New Smyrna Beach,FL"
San Jose,,OTHER,CA,9/3/1999 12:38,"San Jose,CA"
Salem,,CHEVRON,OR,9/3/1999 20:30,"Salem,OR"
Tonasket,,LIGHT,WA,9/3/1999 21:00,"Tonasket,WA"
Bloomington,,CYLINDER,IN,9/3/1999 21:20,"Bloomington,IN"
Salinas,GREEN,LIGHT,CA,9/4/1999 0:30,"Salinas,CA"
Pittsburg,,OTHER,CA,9/4/1999 0:38,"Pittsburg,CA"
Santa Clara,,LIGHT,CA,9/4/1999 0:40,"Santa Clara,CA"
Indianapolis,BLUE,CYLINDER,IN,9/4/1999 8:40,"Indianapolis,IN"
Red Rock Canyon,RED,,NV,9/4/1999 11:00,"Red Rock Canyon,NV"
Conway,,LIGHT,AR,9/4/1999 20:00,"Conway,AR"
New York City,,TRIANGLE,NY,9/4/1999 20:00,"New York City,NY"
Grand Rapids,BLUE,LIGHT,MI,9/4/1999 21:00,"Grand Rapids,MI"
Richmond,ORANGE,TRIANGLE,IN,9/4/1999 21:24,"Richmond,IN"
Ridgefield,,LIGHT,WA,9/4/1999 21:30,"Ridgefield,WA"
Brighton,,FIREBALL,IA,9/4/1999 22:30,"Brighton,IA"
Nashville,,LIGHT,TN,9/4/1999 22:30,"Nashville,TN"
Summerville,,CIRCLE,SC,9/4/1999 22:30,"Summerville,SC"
Tonasket,,LIGHT,WA,9/4/1999 23:00,"Tonasket,WA"
Redmond,,LIGHT,WA,9/5/1999 0:30,"Redmond,WA"
Sevierville,RED GREEN BLUE,CIRCLE,TN,9/5/1999 0:40,"Sevierville,TN"
Grand View,,FORMATION,WI,9/5/1999 1:30,"Grand View,WI"
Hudson River,RED,CIRCLE,NY,9/5/1999 4:20,"Hudson River,NY"
Placervile,GREEN,SPHERE,CA,9/5/1999 4:45,"Placervile,CA"
Durham,,RECTANGLE,NH,9/5/1999 6:15,"Durham,NH"
Sutton,,DISK,WV,9/5/1999 6:30,"Sutton,WV"
Berkeley,,CIGAR,CA,9/5/1999 10:30,"Berkeley,CA"
Hawkinsville,,DISK,GA,9/5/1999 13:33,"Hawkinsville,GA"
Zumbrota,,CIRCLE,MN,9/5/1999 20:50,"Zumbrota,MN"
Tustin,,,WI,9/5/1999 21:30,"Tustin,WI"
Cedar City,,LIGHT,UT,9/5/1999 21:33,"Cedar City,UT"
Wiley,,LIGHT,WA,9/5/1999 22:10,"Wiley,WA"
Brule,,FORMATION,WI,9/5/1999 22:30,"Brule,WI"
Green Ridge St Forest,RED GREEN,LIGHT,MD,9/5/1999 22:30,"Green Ridge St Forest,MD"
Hanford,GREEN,FIREBALL,CA,9/5/1999 22:30,"Hanford,CA"
West Liberty,ORANGE GREEN,LIGHT,KY,9/5/1999 22:30,"West Liberty,KY"
Baker,,OVAL,CA,9/6/1999 0:30,"Baker,CA"
Minneapolis,BLUE,,MN,9/6/1999 0:40,"Minneapolis,MN"
Carrollton,YELLOW,FLASH,TX,9/6/1999 2:00,"Carrollton,TX"
Columbia,,LIGHT,NH,9/6/1999 3:00,"Columbia,NH"
Kingman,,FIREBALL,AZ,9/6/1999 9:40,"Kingman,AZ"
Frankfort,,CIGAR,IL,9/6/1999 19:15,"Frankfort,IL"
DePere,,,WI,9/6/1999 20:00,"DePere,WI"
Sulphur Springs,,LIGHT,TX,9/6/1999 20:17,"Sulphur Springs,TX"
Highland Park,,TRIANGLE,MI,9/6/1999 23:45,"Highland Park,MI"
Central Florida,,,FL,9/7/1999 0:00,"Central Florida,FL"
Traverse City,,,MI,9/7/1999 0:00,"Traverse City,MI"
Austin,RED,DIAMOND,TX,9/7/1999 1:00,"Austin,TX"
Salem,GREEN,OTHER,OR,9/7/1999 1:00,"Salem,OR"
Witchita Falls,ORANGE,FIREBALL,TX,9/7/1999 2:00,"Witchita Falls,TX"
Orlando Flrida,,FIREBALL,FL,9/7/1999 3:00,"Orlando Flrida,FL"
Madison,RED,LIGHT,WI,9/7/1999 3:35,"Madison,WI"
Norman,RED,,OK,9/7/1999 3:55,"Norman,OK"
Clarendon,ORANGE,,AR,9/7/1999 4:00,"Clarendon,AR"
Charlotte Cty to Sarasota on Hwy. 75,,LIGHT,FL,9/7/1999 5:00,"Charlotte Cty to Sarasota on Hwy. 75,FL"
Manasota Key,,FIREBALL,FL,9/7/1999 5:00,"Manasota Key,FL"
Slidell,ORANGE GREEN BLUE,DISK,LA,9/7/1999 5:00,"Slidell,LA"
Tampa,,OTHER,FL,9/7/1999 5:00,"Tampa,FL"
South Miami,BLUE,FIREBALL,FL,9/7/1999 5:03,"South Miami,FL"
Tavares,,CIGAR,FL,9/7/1999 5:04,"Tavares,FL"
"Ocoee, FL but reported on radio as far south as Lake Wales,",,OTHER,FL,9/7/1999 5:05,"Ocoee, FL but reported on radio as far south as Lake Wales,,FL"
"Poinciana,Lake Wales,Lake Helen,Kissimmee",,VARIOUS,FL,9/7/1999 5:05,"Poinciana,Lake Wales,Lake Helen,Kissimmee,FL"
St. Petersburg,,CIGAR,FL,9/7/1999 5:10,"St. Petersburg,FL"
Gulfport,RED,SPHERE,MS,9/7/1999 5:40,"Gulfport,MS"
Los Angeles,,OVAL,CA,9/7/1999 7:15,"Los Angeles,CA"
Gallatin,,CYLINDER,TN,9/7/1999 12:15,"Gallatin,TN"
Elk Grove,,LIGHT,CA,9/7/1999 20:07,"Elk Grove,CA"
Rhinelander,RED GREEN,TEARDROP,WI,9/7/1999 21:18,"Rhinelander,WI"
Pierceton,,CONE,IN,9/7/1999 21:30,"Pierceton,IN"
Sumner,,FORMATION,WA,9/7/1999 22:30,"Sumner,WA"
Salem,,OTHER,OR,9/7/1999 22:35,"Salem,OR"
Lake Oswego,,LIGHT,OR,9/7/1999 22:37,"Lake Oswego,OR"
Austin,RED BLUE,,TX,9/7/1999 23:00,"Austin,TX"
Andover,GREEN,,MA,9/8/1999 1:30,"Andover,MA"
French Village,,FIREBALL,MO,9/8/1999 12:00,"French Village,MO"
Prairie View,,LIGHT,IL,9/8/1999 12:00,"Prairie View,IL"
Desert Aire,YELLOW,OTHER,WA,9/8/1999 19:00,"Desert Aire,WA"
Alsea,,LIGHT,OR,9/8/1999 20:00,"Alsea,OR"
Redding Airport,,LIGHT,CA,9/8/1999 20:57,"Redding Airport,CA"
Alsea,,FORMATION,OR,9/8/1999 21:00,"Alsea,OR"
Denver,,LIGHT,CO,9/8/1999 21:10,"Denver,CO"
Spokane,,FORMATION,WA,9/8/1999 21:45,"Spokane,WA"
Bellingham,,TRIANGLE,WA,9/8/1999 21:58,"Bellingham,WA"
Albany,,TRIANGLE,OR,9/8/1999 22:00,"Albany,OR"
Renton,,LIGHT,WA,9/9/1999 0:40,"Renton,WA"
Mentor,,VARIOUS,OH,9/9/1999 2:00,"Mentor,OH"
Los Altos,,CIRCLE,CA,9/9/1999 5:00,"Los Altos,CA"
Shasta,GREEN,FIREBALL,CA,9/9/1999 12:35,"Shasta,CA"
Marathon,,DISK,FL,9/9/1999 19:00,"Marathon,FL"
Bothell,GREEN,OTHER,WA,9/9/1999 22:00,"Bothell,WA"
Mount Shasta,,,CA,9/9/1999 22:00,"Mount Shasta,CA"
Santa Cruz,,OTHER,CA,9/9/1999 22:00,"Santa Cruz,CA"
Shasta,,DISK,CA,9/9/1999 22:00,"Shasta,CA"
Florence,,LIGHT,MT,9/10/1999 2:00,"Florence,MT"
Vacaville,,FIREBALL,CA,9/10/1999 2:13,"Vacaville,CA"
Brentwood,ORANGE,,TN,9/10/1999 3:15,"Brentwood,TN"
Milwaukee,,TRIANGLE,WI,9/10/1999 5:00,"Milwaukee,WI"
Modesto,,FORMATION,CA,9/10/1999 12:35,"Modesto,CA"
Fair Oaks,,CYLINDER,CA,9/10/1999 13:35,"Fair Oaks,CA"
Gardendale,,OTHER,AL,9/10/1999 14:05,"Gardendale,AL"
Kansas City,,TEARDROP,KS,9/10/1999 19:43,"Kansas City,KS"
Arlington,,OTHER,VA,9/10/1999 21:41,"Arlington,VA"
Bremerton,,TRIANGLE,WA,9/10/1999 22:00,"Bremerton,WA"
Cotton,,TRIANGLE,MN,9/10/1999 22:00,"Cotton,MN"
Atlanta,,LIGHT,GA,9/10/1999 22:29,"Atlanta,GA"
Houston,,SPHERE,TX,9/10/1999 22:30,"Houston,TX"
Pollock Pines,,LIGHT,CA,9/10/1999 23:00,"Pollock Pines,CA"
Fargo,,LIGHT,ND,9/11/1999 5:50,"Fargo,ND"
Pasadena,,DIAMOND,MD,9/11/1999 15:30,"Pasadena,MD"
Puyallup,,LIGHT,WA,9/11/1999 16:08,"Puyallup,WA"
Brownwood,,DISK,TX,9/11/1999 19:00,"Brownwood,TX"
Casper,,TRIANGLE,WY,9/11/1999 20:00,"Casper,WY"
Spokane,YELLOW GREEN,FIREBALL,WA,9/11/1999 20:00,"Spokane,WA"
Vernal,,CHEVRON,UT,9/11/1999 20:10,"Vernal,UT"
Spokane,GREEN,LIGHT,WA,9/11/1999 20:24,"Spokane,WA"
Spokane,,OTHER,WA,9/11/1999 20:25,"Spokane,WA"
Spokane,,VARIOUS,WA,9/11/1999 20:25,"Spokane,WA"
Clifton,,OVAL,NJ,9/11/1999 20:45,"Clifton,NJ"
New Milford,,OVAL,NJ,9/11/1999 20:45,"New Milford,NJ"
Paramus,,CIRCLE,NJ,9/11/1999 21:20,"Paramus,NJ"
Boise,BLUE,TEARDROP,ID,9/11/1999 21:30,"Boise,ID"
Bradley Beach,,LIGHT,NJ,9/11/1999 21:30,"Bradley Beach,NJ"
Fort Edward,,TRIANGLE,NY,9/11/1999 21:30,"Fort Edward,NY"
Kirkersville,,VARIOUS,OH,9/11/1999 21:57,"Kirkersville,OH"
Charlotte,,LIGHT,NC,9/11/1999 21:58,"Charlotte,NC"
Cornelius,,LIGHT,OR,9/11/1999 22:00,"Cornelius,OR"
Grand Rapids,,FLASH,MI,9/11/1999 22:00,"Grand Rapids,MI"
Acton,GREEN,FIREBALL,CA,9/11/1999 22:16,"Acton,CA"
Newark,,DISK,NJ,9/11/1999 22:45,"Newark,NJ"
Nantahala National Forest,,LIGHT,NC,9/11/1999 22:50,"Nantahala National Forest,NC"
Jordon,,LIGHT,MN,9/11/1999 23:00,"Jordon,MN"
Roland Heights,,FIREBALL,CA,9/11/1999 23:00,"Roland Heights,CA"
Campbell,,LIGHT,CA,9/12/1999 1:15,"Campbell,CA"
Philadelphia,RED ORANGE YELLOW,CIRCLE,PA,9/12/1999 5:15,"Philadelphia,PA"
Darlington,,DISK,SC,9/12/1999 10:00,"Darlington,SC"
Navajo,,OVAL,AZ,9/12/1999 12:45,"Navajo,AZ"
Union,,,NJ,9/12/1999 18:30,"Union,NJ"
Idaho City,,LIGHT,ID,9/12/1999 20:00,"Idaho City,ID"
Pagosa Springs,,CIGAR,CO,9/12/1999 20:55,"Pagosa Springs,CO"
Olympia,,LIGHT,WA,9/12/1999 21:10,"Olympia,WA"
Navarre Beach,ORANGE YELLOW,LIGHT,FL,9/12/1999 22:00,"Navarre Beach,FL"
Ashland,,FIREBALL,OH,9/13/1999 1:01,"Ashland,OH"
Blanchardville,,OTHER,WI,9/13/1999 2:15,"Blanchardville,WI"
Claremont,,LIGHT,CA,9/13/1999 4:00,"Claremont,CA"
Selinsgrove,,,PA,9/13/1999 4:25,"Selinsgrove,PA"
Newburyport,,OVAL,MA,9/13/1999 4:30,"Newburyport,MA"
Mt Rainier,,LIGHT,WA,9/13/1999 11:00,"Mt Rainier,WA"
Wilmington,,OTHER,MA,9/13/1999 11:30,"Wilmington,MA"
Bellingham,ORANGE,OVAL,WA,9/13/1999 20:30,"Bellingham,WA"
DePere,,CIRCLE,WI,9/13/1999 21:00,"DePere,WI"
St. Joseph,,LIGHT,MI,9/13/1999 22:05,"St. Joseph,MI"
Tulsa,,FLASH,OK,9/13/1999 23:10,"Tulsa,OK"
Laurel,ORANGE,CIRCLE,MD,9/14/1999 6:00,"Laurel,MD"
Federal Way,,CYLINDER,WA,9/14/1999 9:00,"Federal Way,WA"
Federal Way,ORANGE,CYLINDER,WA,9/14/1999 16:30,"Federal Way,WA"
Gresham,,VARIOUS,OR,9/14/1999 19:07,"Gresham,OR"
Center Moriches,,LIGHT,NY,9/14/1999 20:00,"Center Moriches,NY"
Bryan,,TRIANGLE,TX,9/14/1999 21:45,"Bryan,TX"
Vancouver,,DIAMOND,WA,9/14/1999 22:00,"Vancouver,WA"
Mukilteo,GREEN,CIRCLE,WA,9/14/1999 22:29,"Mukilteo,WA"
Egg Harbor,,,WY,9/15/1999 0:00,"Egg Harbor,WY"
"Dayton,Trotwood,West Carrollton",,TRIANGLE,OH,9/15/1999 0:10,"Dayton,Trotwood,West Carrollton,OH"
Temecula,,SPHERE,CA,9/15/1999 1:30,"Temecula,CA"
Terre Haute,,TRIANGLE,IN,9/15/1999 5:00,"Terre Haute,IN"
Smithville,,LIGHT,TN,9/15/1999 7:00,"Smithville,TN"
Bath,,TRIANGLE,ME,9/15/1999 9:00,"Bath,ME"
Minneapolis,,CIRCLE,MN,9/15/1999 18:50,"Minneapolis,MN"
Nampa,,,ID,9/15/1999 20:00,"Nampa,ID"
Pomona,,LIGHT,CA,9/15/1999 20:15,"Pomona,CA"
Rushville,,FIREBALL,IL,9/15/1999 20:50,"Rushville,IL"
Danville,,,VA,9/15/1999 21:00,"Danville,VA"
Lebanon,,TRIANGLE,OH,9/15/1999 21:00,"Lebanon,OH"
Rushville,ORANGE,LIGHT,IL,9/15/1999 21:05,"Rushville,IL"
Nampa,,TRIANGLE,ID,9/15/1999 21:36,"Nampa,ID"
Estacada,,VARIOUS,OR,9/15/1999 22:00,"Estacada,OR"
Plantation,,TRIANGLE,FL,9/15/1999 22:00,"Plantation,FL"
Santa Ana,,TRIANGLE,CA,9/15/1999 22:50,"Santa Ana,CA"
Columbia Falls,,DISK,MT,9/15/1999 23:00,"Columbia Falls,MT"
Cedar Rapids,,,IA,9/15/1999 23:30,"Cedar Rapids,IA"
Secane,,,PA,9/15/1999 23:45,"Secane,PA"
Elgin,,DISK,TX,9/16/1999 3:00,"Elgin,TX"
Menomonie,,CIRCLE,WI,9/16/1999 4:04,"Menomonie,WI"
Menomonie,,EGG,WI,9/16/1999 4:05,"Menomonie,WI"
Menomonie,,CIRCLE,WI,9/16/1999 22:00,"Menomonie,WI"
Hinsdale,,OTHER,IL,9/17/1999 1:00,"Hinsdale,IL"
Western North Carolina Mountains,,FIREBALL,NC,9/17/1999 5:35,"Western North Carolina Mountains,NC"
White Rock,,CIRCLE,SC,9/17/1999 6:10,"White Rock,SC"
Payson,,SPHERE,UT,9/17/1999 16:30,"Payson,UT"
Honolulu,,CIRCLE,HI,9/17/1999 19:27,"Honolulu,HI"
Boring,,CIRCLE,OR,9/17/1999 20:11,"Boring,OR"
Anacoco,,DISK,LA,9/17/1999 20:50,"Anacoco,LA"
Canby,RED,CIRCLE,OR,9/17/1999 21:05,"Canby,OR"
Cheyenne,,,WY,9/17/1999 21:55,"Cheyenne,WY"
Hazelwood,,TRIANGLE,MO,9/17/1999 22:00,"Hazelwood,MO"
Phoenix,,OVAL,AZ,9/17/1999 22:00,"Phoenix,AZ"
Council Bluffs,,FLASH,IA,9/17/1999 22:18,"Council Bluffs,IA"
Dandridge,RED,TRIANGLE,TN,9/17/1999 22:30,"Dandridge,TN"
Virginia Beach,,FIREBALL,VA,9/17/1999 23:55,"Virginia Beach,VA"
New York City,,,NY,9/18/1999 1:00,"New York City,NY"
Kill Devil Hills,ORANGE,FORMATION,NC,9/18/1999 1:38,"Kill Devil Hills,NC"
Seattle,,,WA,9/18/1999 6:25,"Seattle,WA"
Catalina,,SPHERE,AZ,9/18/1999 8:25,"Catalina,AZ"
East Machias,,LIGHT,ME,9/18/1999 9:15,"East Machias,ME"
Nashville,,CIRCLE,TN,9/18/1999 18:30,"Nashville,TN"
John Day,,LIGHT,OR,9/18/1999 20:05,"John Day,OR"
Philadelphia,,CIRCLE,PA,9/18/1999 21:00,"Philadelphia,PA"
Snohomish,RED,,WA,9/18/1999 21:08,"Snohomish,WA"
Seattle,,TRIANGLE,WA,9/19/1999 2:51,"Seattle,WA"
Cleveland,,CIGAR,TX,9/19/1999 3:00,"Cleveland,TX"
Tampa,,FLASH,FL,9/19/1999 3:06,"Tampa,FL"
Santa Barbara,,DISK,CA,9/19/1999 8:50,"Santa Barbara,CA"
Santa Barbara,,OTHER,CA,9/19/1999 8:50,"Santa Barbara,CA"
Ashville,,OTHER,OH,9/19/1999 11:00,"Ashville,OH"
Janesville,,LIGHT,WI,9/19/1999 17:00,"Janesville,WI"
Bothell,,LIGHT,WA,9/19/1999 17:10,"Bothell,WA"
Philadelphia,,DISK,PA,9/19/1999 20:23,"Philadelphia,PA"
Mission Viejo,RED,LIGHT,CA,9/20/1999 4:00,"Mission Viejo,CA"
I-80,,CIRCLE,UT,9/20/1999 5:30,"I-80,UT"
Highland Park,,TRIANGLE,CA,9/20/1999 10:45,"Highland Park,CA"
Hattiesburg,,SPHERE,MS,9/20/1999 13:00,"Hattiesburg,MS"
Barrington,,CIGAR,NH,9/20/1999 17:10,"Barrington,NH"
Mesa,,LIGHT,AZ,9/20/1999 19:00,"Mesa,AZ"
Silver Fork,,SPHERE,CA,9/20/1999 22:30,"Silver Fork,CA"
Denver,,LIGHT,CO,9/21/1999 8:00,"Denver,CO"
Hamilton,,DISK,MT,9/21/1999 9:10,"Hamilton,MT"
San Diego,RED,CIRCLE,CA,9/21/1999 18:00,"San Diego,CA"
Indianapolis,,CHEVRON,IN,9/21/1999 18:45,"Indianapolis,IN"
Spokane,,FIREBALL,WA,9/21/1999 18:55,"Spokane,WA"
Post Falls,,FIREBALL,ID,9/21/1999 19:15,"Post Falls,ID"
Chatfield,,OVAL,TX,9/21/1999 19:30,"Chatfield,TX"
Columbia Station,,DISK,OH,9/21/1999 20:30,"Columbia Station,OH"
Everett,,VARIOUS,WA,9/21/1999 20:49,"Everett,WA"
Manassas,,CIRCLE,VA,9/22/1999 0:20,"Manassas,VA"
LaCygne,,VARIOUS,KS,9/22/1999 1:00,"LaCygne,KS"
Wharton,,TRIANGLE,OH,9/22/1999 21:30,"Wharton,OH"
Maple Grove,,OVAL,MN,9/22/1999 23:45,"Maple Grove,MN"
Millsboro,,EGG,DE,9/23/1999 14:00,"Millsboro,DE"
Victor,,FORMATION,ID,9/23/1999 18:25,"Victor,ID"
Whitefish,RED,CIRCLE,MT,9/23/1999 22:00,"Whitefish,MT"
Hailey,,CIRCLE,ID,9/23/1999 22:50,"Hailey,ID"
Chico,,OTHER,CA,9/24/1999 7:00,"Chico,CA"
Philadelphia,,FIREBALL,PA,9/24/1999 18:00,"Philadelphia,PA"
New York,,LIGHT,NY,9/24/1999 19:30,"New York,NY"
Troy,,TRIANGLE,MI,9/24/1999 19:30,"Troy,MI"
Euless,,,TX,9/24/1999 20:30,"Euless,TX"
Lower Lake,,TRIANGLE,CA,9/24/1999 22:00,"Lower Lake,CA"
Franklin,RED BLUE,CIRCLE,NC,9/25/1999 2:00,"Franklin,NC"
Everett,,LIGHT,WA,9/25/1999 19:15,"Everett,WA"
Goldendale,GREEN,CIRCLE,WA,9/25/1999 19:30,"Goldendale,WA"
Ewen,BLUE,FIREBALL,MI,9/25/1999 20:00,"Ewen,MI"
Nashville,,CIGAR,TN,9/25/1999 20:00,"Nashville,TN"
Riverside,,OTHER,CA,9/25/1999 21:20,"Riverside,CA"
Duanesburg,,LIGHT,NY,9/25/1999 22:00,"Duanesburg,NY"
Las Vegas,,DISK,NV,9/25/1999 23:08,"Las Vegas,NV"
Las Vegas,,OVAL,NV,9/25/1999 23:08,"Las Vegas,NV"
Lake Oswego,,FORMATION,OR,9/25/1999 23:10,"Lake Oswego,OR"
La Grande,,FIREBALL,OR,9/26/1999 9:30,"La Grande,OR"
Bellevue,,TRIANGLE,WA,9/26/1999 11:30,"Bellevue,WA"
Calumet City,,CIRCLE,IL,9/26/1999 15:31,"Calumet City,IL"
Cape Kennedy,,OTHER,FL,9/27/1999 14:00,"Cape Kennedy,FL"
Canby,,FORMATION,OR,9/27/1999 19:57,"Canby,OR"
Encino,,LIGHT,CA,9/27/1999 20:30,"Encino,CA"
Upper Sandusky,ORANGE,FIREBALL,OH,9/27/1999 21:45,"Upper Sandusky,OH"
Columbus,,LIGHT,OH,9/28/1999 1:20,"Columbus,OH"
Scottsdale,,DISK,AZ,9/28/1999 18:50,"Scottsdale,AZ"
Poca,,DISK,WV,9/28/1999 22:00,"Poca,WV"
